"state","lga","itn_campaign_net_quantity","itn_campaign_bale_quantity","itn_routine_net_quantity","intervention","total_cost","target_value","target"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"cm_public",237641871.163951,638276.950805708,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"itn_campaign",2770859530.97326,638276.950805708,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"itn_routine",394622527.311904,149356.806488536,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"smc",477938349.386425,111570.811000837,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"pmc",267157200.529237,51062.1560644566,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"iptp",51963769.7203785,31913.8475402854,"Population"
"Benue","Gboko",354598.306003171,7091.96612006342,52581.563034567,"cm_private",NA,638276.950805708,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"vacc",267329792.417097,10975.6396264849,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"cm_public",127700813.042766,342988.738327654,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"itn_campaign",1488967466.88409,342988.738327654,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"itn_routine",212056980.261506,80259.3647686709,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"smc",256828123.35229,59954.4314596739,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"pmc",143561366.314423,27439.0990662123,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"iptp",27923596.1640838,17149.4369163827,"Population"
"Benue","Guma",190549.299070919,3810.98598141838,28255.5776794954,"cm_private",NA,342988.738327654,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"vacc",232215255.08883,9533.95778518647,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"cm_public",110926943.860823,297936.180787077,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"itn_campaign",1293387306.42482,297936.180787077,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"itn_routine",184202685.826958,69717.0663041761,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"smc",223093010.468455,52079.2444015811,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"pmc",124704167.830239,23834.8944629662,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"iptp",24255751.4731586,14896.8090393539,"Population"
"Benue","Gwer East",165520.100437265,3310.4020087453,24544.1262614269,"cm_private",NA,297936.180787077,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"vacc",168403560.391795,6914.06959907217,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"cm_public",80444724.7981078,216064.674971005,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"itn_campaign",937970364.109684,216064.674971005,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"itn_routine",133584626.535947,50559.1339432153,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"smc",161788067.054596,37768.1051849318,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"pmc",90436030.3558638,17285.1739976804,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"iptp",17590381.4178611,10803.2337485503,"Population"
"Benue","Gwer West",120035.930539447,2400.71861078894,17799.5121274393,"cm_private",NA,216064.674971005,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"vacc",310434043.520299,12745.3515699264,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"cm_public",148291289.927924,398292.236560198,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"itn_campaign",1729048555.47795,398292.236560198,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"itn_routine",246249044.089233,93200.3833550864,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"smc",298239085.517213,69621.4829507227,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"pmc",166709198.534637,31863.3789248159,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"iptp",32425996.326364,19914.6118280099,"Population"
"Benue","Katsina Ala",221273.464755666,4425.46929511331,32811.5065355756,"cm_private",NA,398292.236560198,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"vacc",311839781.546184,12803.0663268259,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"cm_public",148962797.159525,400095.822713309,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"itn_campaign",1736878203.52645,400095.822713309,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"itn_routine",247364133.275936,93622.4225149143,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"smc",299589601.132583,69936.7498102864,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"pmc",167464107.554882,32007.6658170647,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"iptp",32572830.9181705,20004.7911356654,"Population"
"Benue","Konshisha",222275.457062949,4445.50914125899,32960.0868326995,"cm_private",NA,400095.822713309,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"vacc",342336448.807049,14055.1543437942,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"cm_public",163530755.220223,439223.57324357,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"itn_campaign",1906737855.11729,439223.57324357,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"itn_routine",271555343.349855,102778.316138995,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"smc",328888250.378855,76776.280602976,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"pmc",183841418.816829,35137.8858594856,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"iptp",35758321.8177939,21961.1786621785,"Population"
"Benue","Kwande",244013.096246428,4880.26192492856,36183.4497918517,"cm_private",NA,439223.57324357,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"vacc",233468165.572234,9585.39797008223,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"cm_public",111525446.878215,299543.68656507,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"itn_campaign",1300365739.06355,299543.68656507,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"itn_routine",185196545.924804,70093.2226562263,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"smc",224296702.153065,52360.2364115742,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"pmc",125377005.448676,23963.4949252056,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"iptp",24386622.6568452,14977.1843282535,"Population"
"Benue","Logo",166413.159202817,3328.26318405633,24676.5533626833,"cm_private",NA,299543.68656507,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"vacc",413566475.025599,16979.613646632,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"cm_public",197556638.302398,530612.926457251,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"itn_campaign",2303473253.53949,530612.926457251,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"itn_routine",328057928.143272,124163.424790997,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"smc",397320106.756097,92751.1395447274,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"pmc",222093346.497947,42449.03411658,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"iptp",43198564.3321058,26530.6463228625,"Population"
"Benue","Makurdi",294784.959142917,5895.69918285834,43712.1487847067,"cm_private",NA,530612.926457251,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"vacc",135902236.357483,5579.67728627061,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"cm_public",64919161.909583,174364.915195957,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"itn_campaign",756945220.296902,174364.915195957,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"itn_routine",107803240.305476,40801.3901558538,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"smc",130563511.112948,30478.9871762532,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"pmc",72982178.9044195,13949.1932156765,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"iptp",14195496.6243393,8718.24575979783,"Population"
"Benue","Obi",96869.3973310872,1937.38794662174,14364.2658062769,"cm_private",NA,174364.915195957,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"vacc",180347514.725339,7404.44718585323,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"cm_public",86150234.3320379,231388.974557913,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"itn_campaign",1004495532.39639,231388.974557913,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"itn_routine",143059062.084084,54145.0200465517,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"smc",173262820.201838,40446.7927527232,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"pmc",96850169.1909604,18511.1179646331,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"iptp",18837972.0975104,11569.4487278957,"Population"
"Benue","Ogbadibo",128549.430309952,2570.98860619903,19061.9353179876,"cm_private",NA,231388.974557913,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"vacc",97324984.8910188,3995.82834056244,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"cm_public",46491188.2345184,124869.635642576,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"itn_campaign",542078512.489967,124869.635642576,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"itn_routine",77202178.6774338,29219.4947403628,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"smc",93501711.8699998,21827.2123103223,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"pmc",52265434.6945567,9989.5708514061,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"iptp",10165958.4971816,6243.48178212881,"Population"
"Benue","Ohimini",69372.0198014311,1387.44039602862,10286.8208061647,"cm_private",NA,124869.635642576,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"vacc",231982571.713341,9524.40460799154,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"cm_public",110815793.30045,297637.643999736,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"itn_campaign",1292091311.79192,297637.643999736,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"itn_routine",184018111.808788,69647.2086959382,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"smc",222869467.727028,52027.0601711538,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"pmc",124579212.27253,23811.0115199789,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"iptp",24231446.8247597,14881.8821999868,"Population"
"Benue","Oju",165354.24666652,3307.0849333304,24519.5326569079,"cm_private",NA,297637.643999736,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"vacc",241764911.256838,9926.03374390847,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"cm_public",115488720.705473,310188.55449714,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"itn_campaign",1346576766.62501,310188.55449714,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"itn_routine",191777865.649654,72584.1217523307,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"smc",232267522.033789,54220.9593261,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"pmc",129832521.370323,24815.0843597712,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"iptp",25253248.7589278,15509.427724857,"Population"
"Benue","Okpokwu",172326.974720633,3446.53949441267,25553.4827167172,"cm_private",NA,310188.55449714,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"vacc",366801247.026386,15059.5946134787,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"cm_public",175217348.754333,470612.331671208,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"itn_campaign",2043001338.14742,470612.331671208,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"itn_routine",290961826.95272,110123.285611063,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"smc",352391983.943506,82263.0355761273,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"pmc",196979497.544301,37648.9865336967,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"iptp",38313761.4473833,23530.6165835604,"Population"
"Benue","Oturkpo",261451.295372893,5229.02590745787,38769.2708492411,"cm_private",NA,470612.331671208,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"vacc",109154662.773879,4481.51413025959,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"cm_public",52142109.0316973,140047.316570612,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"itn_campaign",607967186.37116,140047.316570612,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"itn_routine",86585965.4474167,32771.0720775233,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"smc",104866677.753701,24480.2709365431,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"pmc",58618204.8237956,11203.785325649,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"iptp",11401612.5743627,7002.36582853062,"Population"
"Benue","Tarka",77804.0647614511,1556.08129522902,11537.1654808842,"cm_private",NA,140047.316570612,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"vacc",298747555.40697,12265.544658503,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"cm_public",142708769.47559,383298.270578219,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"itn_campaign",1663957416.75547,383298.270578219,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"itn_routine",236978841.330433,89691.7953153032,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"smc",287011684.397467,67000.5376970726,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"pmc",160433324.133219,30663.8616462575,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"iptp",31205298.9558899,19164.9135289109,"Population"
"Benue","Ukum",212943.483654566,4258.86967309132,31576.296386714,"cm_private",NA,383298.270578219,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"vacc",264260850.145112,10849.6394373281,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"cm_public",126234809.497967,339051.232416505,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"itn_campaign",1471874141.22287,339051.232416505,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"itn_routine",209622569.098762,79337.9883854621,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"smc",253879740.094053,59266.155426405,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"pmc",141913283.840252,27124.0985933204,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"iptp",27603033.6712955,16952.5616208252,"Population"
"Benue","Ushongo",188361.795786947,3767.23591573894,27931.2040435608,"cm_private",NA,339051.232416505,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"vacc",322957641.055506,13259.5273081812,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"cm_public",154273689.319351,414360.228380661,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"itn_campaign",1798802207.43598,414360.228380661,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"itn_routine",256183276.451869,96960.2934410747,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"smc",310270711.410851,72430.1679209396,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"pmc",173434617.19101,33148.8182704529,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"iptp",33734132.9052792,20718.0114190331,"Population"
"Benue","Vandeikya",230200.126878145,4604.0025375629,34135.1954509909,"cm_private",NA,414360.228380661,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"vacc",246745541.754797,10130.521260859,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"cm_public",88946926.7012363,316578.789401845,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"itn_campaign",1298654205.32534,316578.789401845,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"itn_routine",126994036.054733,65531.8094061819,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"smc",202267618.508235,47217.7264392852,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"pmc",132507218.092036,25326.3031521476,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"iptp",17093498.1687531,15828.9394700922,"Population"
"Federal Capital Territory","Abaji",166194.127181362,3323.88254362724,16921.3474894913,"cm_private",NA,316578.789401845,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"vacc",3266397301.81722,134107.011932785,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"cm_public",1177472141.20113,4190844.12289952,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"itn_campaign",17191478160.4592,4190844.12289952,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"itn_routine",1681136663.1632,867504.7334402,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"smc",2677602191.4789,625064.400930463,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"pmc",1754119716.08082,335267.529831961,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"iptp",226282330.77669,209542.206144976,"Population"
"Federal Capital Territory","Abuja Municipal",2200064.26354212,44001.2852708424,224003.41416386,"cm_private",NA,4190844.12289952,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"vacc",964706820.031535,39607.5360929401,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"cm_public",347757881.254037,1237735.50290438,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"itn_campaign",5077378743.42215,1237735.50290438,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"itn_routine",496511555.240488,256211.249101207,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"smc",790810442.444956,184608.250258189,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"pmc",518066572.095657,99018.8402323503,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"iptp",66830849.8881807,61886.775145219,"Population"
"Federal Capital Territory","Bwari",649773.06905255,12995.461381051,66157.7883480376,"cm_private",NA,1237735.50290438,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"vacc",667410462.502343,27401.5726161273,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"cm_public",240588377.26368,856299.144253979,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"itn_campaign",3512668952.97388,856299.144253979,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"itn_routine",343500221.870494,177253.922860574,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"smc",547104210.506791,127717.017365481,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"pmc",358412569.818945,68503.9315403183,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"iptp",46235402.8261531,42814.957212699,"Population"
"Federal Capital Territory","Gwagwalada",449530.712889282,8990.61425778565,45769.7605144457,"cm_private",NA,856299.144253979,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"vacc",409123311.985338,16797.1926905137,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"cm_public",147480927.047872,524912.271578555,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"itn_campaign",2153269744.31975,524912.271578555,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"itn_routine",210565995.493158,108656.840216761,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"smc",335375453.606821,78290.6653059414,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"pmc",219707280.39192,41992.9817262844,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"iptp",28342350.3196065,26245.6135789277,"Population"
"Federal Capital Territory","Kuje",275562.797452771,5511.25594905542,28056.9110952168,"cm_private",NA,524912.271578555,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"vacc",362590810.599534,14886.7286097552,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"cm_public",130706873.257262,465210.269054851,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"itn_campaign",1908363075.77685,465210.269054851,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"itn_routine",186616828.60374,96298.5256943542,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"smc",297230820.185679,69386.1116295311,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"pmc",194718410.215599,37216.8215243881,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"iptp",25118773.42509,23260.5134527426,"Population"
"Federal Capital Territory","Kwali",244221.082427726,4884.42164855452,24865.7992319399,"cm_private",NA,465210.269054851,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"vacc",298521494.509621,12256.2633774287,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"cm_public",154190888.782433,383008.230544648,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"itn_campaign",1635783337.0598,383008.230544648,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"itn_routine",242630578.066999,91155.9588696262,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"smc",293029167.109576,68405.2699752741,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"pmc",160311924.976768,30640.6584435718,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"iptp",26843317.1727422,19150.4115272324,"Population"
"Kogi","Adavi",209337.930640561,4186.75861281122,32329.3632566994,"cm_private",NA,383008.230544648,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"vacc",168256845.008042,6908.04597123343,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"cm_public",86907217.5795431,215876.436601045,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"itn_campaign",921983001.132059,215876.436601045,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"itn_routine",136754827.772427,51378.5919110486,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"smc",165161182.896338,38555.5315769466,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"pmc",90357241.3037334,17270.1149280836,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"iptp",15129804.5202914,10793.8218300522,"Population"
"Kogi","Ajaokuta",117989.961855018,2359.79923710036,18221.9262690843,"cm_private",NA,215876.436601045,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"vacc",365802518.760296,15018.5902741034,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"cm_public",188942560.331061,469330.946065732,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"itn_campaign",2004457554.47373,469330.946065732,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"itn_routine",297314860.79745,111700.765163644,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"smc",359072326.014568,83822.5069673397,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"pmc",196443160.785272,37546.4756852585,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"iptp",32893286.4609994,23466.5473032866,"Population"
"Kogi","Ankpa",256518.688633048,5130.37377266095,39615.7822023635,"cm_private",NA,469330.946065732,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"vacc",191970186.786448,7881.6340301856,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"cm_public",99155518.9985759,246301.0634433,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"itn_campaign",1051923022.40536,246301.0634433,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"itn_routine",156028420.895248,58619.6530995054,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"smc",188438236.369909,43989.3699309734,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"pmc",103091773.114828,19704.085075464,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"iptp",17262129.2147963,12315.053172165,"Population"
"Kogi","Bassa",134618.921537195,2692.37843074391,20790.040306044,"cm_private",NA,246301.0634433,"Population"
